Hidden_Layers,Activation,Epochs,Learning_Rate,Batch_Size,Loss,Accuracy,MAE,MSE,R2
"[16, 32]",ReLU,50,0.01,16,0.004149068612605333,0.82,0.18,0.18,0.2764545679092407
"[32, 64]",Identity,1,0.01,256,0.5035701394081116,0.82,0.18,0.18,0.2764545679092407
"[16, 32]",Sigmoid,25,1.0,128,0.4394083023071289,0.82,0.18,0.18,0.2764545679092407
[32],Tanh,25,0.0001,32,0.4813515245914459,0.82,0.18,0.18,0.2764545679092407
"[4, 16]",ReLU,100,0.01,16,0.07419252395629883,0.82,0.18,0.18,0.2764545679092407
"[16, 32]",ReLU,250,0.001,256,0.008085214532911777,0.82,0.18,0.18,0.2764545679092407
"[16, 32, 64]",Identity,1,0.01,32,0.31802883744239807,0.82,0.18,0.18,0.2764545679092407
[32],ReLU,10,0.001,64,0.4159054756164551,0.82,0.18,0.18,0.2764545679092407
"[16, 32, 64]",Tanh,100,0.01,32,6.0271464462857693e-05,0.82,0.18,0.18,0.2764545679092407
"[32, 64]",Tanh,100,0.01,512,0.00034808641066774726,0.82,0.18,0.18,0.2764545679092407
[64],ReLU,250,0.1,16,0.04827970266342163,0.82,0.18,0.18,0.2764545679092407
[64],Identity,10,0.1,64,0.40828460454940796,0.82,0.18,0.18,0.2764545679092407
[8],ReLU,25,1.0,16,0.12798064947128296,0.82,0.18,0.18,0.2764545679092407
"[32, 64]",Tanh,250,0.1,512,8.003509719856083e-05,0.82,0.18,0.18,0.2764545679092407
[16],Sigmoid,100,0.01,16,0.05282684043049812,0.82,0.18,0.18,0.2764545679092407
[16],Tanh,10,1.0,512,0.27885472774505615,0.82,0.18,0.18,0.2764545679092407
[8],Identity,25,1.0,128,6.25,0.82,0.18,0.18,0.2764545679092407
[16],Sigmoid,250,0.1,64,0.021943412721157074,0.82,0.18,0.18,0.2764545679092407
[4],Identity,250,0.0001,64,0.3863691985607147,0.82,0.18,0.18,0.2764545679092407
[8],ReLU,25,1.0,512,1.8820255994796753,0.82,0.18,0.18,0.2764545679092407
[64],ReLU,250,1.0,512,10.76388931274414,0.82,0.18,0.18,0.2764545679092407
[64],ReLU,250,1.0,256,12.5,0.82,0.18,0.18,0.2764545679092407
"[4, 16]",Identity,250,0.0001,128,0.2894943952560425,0.82,0.18,0.18,0.2764545679092407
"[32, 64]",Identity,10,0.001,256,0.33572566509246826,0.82,0.18,0.18,0.2764545679092407
[64],ReLU,100,0.1,64,4.11472974519711e-05,0.82,0.18,0.18,0.2764545679092407
[32],Tanh,25,0.01,16,0.03398454189300537,0.82,0.18,0.18,0.2764545679092407
[16],Sigmoid,100,1.0,32,0.17144140601158142,0.82,0.18,0.18,0.2764545679092407
"[16, 32]",ReLU,50,0.0001,32,0.3452148139476776,0.82,0.18,0.18,0.2764545679092407
[16],Sigmoid,50,1.0,512,0.1097622737288475,0.82,0.18,0.18,0.2764545679092407
"[16, 32, 64]",Sigmoid,1,0.1,32,0.37888771295547485,0.82,0.18,0.18,0.2764545679092407
"[16, 32, 64]",Sigmoid,1,0.01,16,0.6645283102989197,0.82,0.18,0.18,0.2764545679092407
[16],Sigmoid,250,1.0,16,0.36104533076286316,0.82,0.18,0.18,0.2764545679092407
[8],Sigmoid,100,1.0,32,0.18702693283557892,0.82,0.18,0.18,0.2764545679092407
[4],ReLU,25,0.1,16,0.454338401556015,0.82,0.18,0.18,0.2764545679092407
"[16, 32]",ReLU,100,0.01,16,0.00022537593031302094,0.82,0.18,0.18,0.2764545679092407
[16],ReLU,250,0.01,128,0.002078816294670105,0.82,0.18,0.18,0.2764545679092407
[16],ReLU,250,1.0,512,5.456923961639404,0.82,0.18,0.18,0.2764545679092407
"[16, 32]",ReLU,100,0.001,64,0.04214935749769211,0.82,0.18,0.18,0.2764545679092407
[16],Tanh,25,1.0,128,0.08506897836923599,0.82,0.18,0.18,0.2764545679092407
"[16, 32]",Identity,250,0.1,32,18.75,0.82,0.18,0.18,0.2764545679092407
[16],Sigmoid,250,1.0,64,0.13498066365718842,0.82,0.18,0.18,0.2764545679092407
"[4, 16, 32]",ReLU,250,0.001,32,0.06733033061027527,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",ReLU,50,0.0001,64,0.30949777364730835,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",ReLU,250,0.0001,16,0.21825537085533142,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,25,0.1,128,0.0005218405858613551,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",ReLU,25,0.0001,16,0.5075970888137817,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,100,10.0,512,9.787921905517578,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",ReLU,250,0.001,16,0.0600382424890995,0.815,0.185,0.185,0.2563561201095581
[64],Sigmoid,250,1.0,64,0.0012878722045570612,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Identity,100,0.0001,512,0.46383535861968994,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Tanh,100,0.01,128,4.825731593882665e-05,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",ReLU,250,0.0001,64,0.09549366682767868,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",ReLU,25,0.01,64,0.026382405310869217,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",ReLU,100,0.0001,64,0.3283196985721588,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Tanh,100,0.0001,512,0.5296511054039001,0.815,0.185,0.185,0.2563561201095581
[64],Sigmoid,100,1.0,256,0.0013026285450905561,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,100,0.1,256,3.530624962877482e-05,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Sigmoid,50,0.0001,32,0.5564446449279785,0.815,0.185,0.185,0.2563561201095581
[64],Sigmoid,50,0.001,512,0.4845154583454132,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Sigmoid,50,0.0001,64,0.6389842629432678,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,50,10.0,64,21.480722427368164,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Sigmoid,100,0.0001,128,0.5901347398757935,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Tanh,1,0.01,32,0.35043075680732727,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Tanh,100,1.0,16,13.96408748626709,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Sigmoid,100,0.1,256,0.0082749854773283,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Tanh,10,0.1,128,0.09185962378978729,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Sigmoid,100,0.1,512,0.04273437708616257,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,250,1.0,512,1.7362323999404907,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",ReLU,250,0.01,128,2.468409093125956e-06,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Tanh,50,0.0001,128,0.3757413327693939,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Sigmoid,1,0.1,64,0.48575034737586975,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",ReLU,250,0.1,512,1.7047912479029037e-05,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,50,1.0,128,0.7655579447746277,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",ReLU,50,0.01,512,0.1633455455303192,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",ReLU,50,0.0001,16,0.40563908219337463,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",ReLU,250,0.1,512,0.41865694522857666,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,250,0.1,32,5.317524482961744e-06,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",ReLU,25,0.001,128,0.2527402937412262,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Tanh,250,0.01,256,4.734593403554754e-06,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",ReLU,10,0.01,512,0.4114748239517212,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",ReLU,50,0.01,32,0.07507948577404022,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Sigmoid,10,0.001,64,0.5210599899291992,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",ReLU,100,0.01,64,0.11109833419322968,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",ReLU,100,0.01,64,3.6895360153721413e-06,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Sigmoid,50,0.1,32,0.03570350632071495,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",Tanh,50,0.1,256,0.027104971930384636,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",ReLU,25,0.01,32,0.07881121337413788,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Tanh,100,0.1,16,0.5680345296859741,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Sigmoid,250,0.01,128,0.000636070326436311,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Sigmoid,250,0.1,512,0.01870051585137844,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,50,0.1,128,0.18004301190376282,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Sigmoid,250,0.1,32,0.05286625027656555,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,250,0.1,128,7.859554898459464e-06,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,25,0.01,32,0.028026368468999863,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,25,0.01,16,0.03841334581375122,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,25,0.1,128,0.0014318663161247969,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,250,0.1,512,4.139501470490359e-05,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,250,0.01,16,6.8956182985857595e-06,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",Tanh,250,0.01,16,0.033249057829380035,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Identity,10,0.1,256,1.446374575664322e-09,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,25,0.01,256,0.00426779268309474,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,250,0.01,128,0.00011907283624168485,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,25,0.01,64,0.0015279230428859591,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",Identity,100,0.0001,64,0.3466723561286926,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,25,0.1,128,0.0012439689598977566,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",ReLU,10,0.01,16,0.20760557055473328,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,50,0.01,256,0.00030544784385710955,0.815,0.185,0.185,0.2563561201095581
[64],Sigmoid,250,0.1,512,0.0010136407800018787,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,50,0.01,512,0.004632758907973766,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,100,0.01,512,0.002471032552421093,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,250,0.1,256,4.62756986507884e-07,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,250,0.01,32,1.4205871821104665e-06,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,250,0.01,256,7.784070703564794e-07,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,50,0.0001,32,0.3668705224990845,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,100,0.1,16,0.15265288949012756,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,50,0.1,512,0.0005555995157919824,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,50,0.1,128,0.00012095282727386802,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,50,1.0,512,14.596513748168945,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,25,0.0001,16,0.5256807804107666,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,100,0.1,128,3.669589932542294e-05,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,100,0.001,16,0.07628732919692993,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Sigmoid,100,0.1,16,0.15685130655765533,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,100,0.001,64,0.0719684511423111,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Tanh,250,0.01,16,0.16883376240730286,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,50,0.001,32,0.06990338861942291,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Tanh,250,0.01,32,0.04609888419508934,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",Tanh,250,0.1,64,0.06923841685056686,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Identity,1,0.001,32,0.5188585519790649,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Identity,50,0.0001,128,0.3913846015930176,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,1,1.0,64,6.270562171936035,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",Sigmoid,250,0.1,16,0.02099393494427204,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",Sigmoid,250,1.0,128,0.0939972922205925,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",Tanh,50,0.001,512,0.5418408513069153,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",Sigmoid,250,0.1,256,3.6536817788146436e-05,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,100,0.01,128,3.919481241609901e-05,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,1,0.1,512,0.5305653214454651,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Tanh,25,0.1,16,0.33021119236946106,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",Tanh,250,0.1,512,7.568114961031824e-05,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",ReLU,1,0.1,16,0.4261912405490875,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",ReLU,10,0.01,16,0.15880391001701355,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",ReLU,50,0.001,32,0.057982783764600754,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Tanh,10,0.001,64,0.33519110083580017,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",ReLU,1,0.1,64,0.49188563227653503,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Identity,1,0.01,64,0.3573853373527527,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Identity,1,0.1,64,0.43409472703933716,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",ReLU,25,0.1,32,0.1412387192249298,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",ReLU,25,0.1,512,0.027876386418938637,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Sigmoid,250,0.1,512,0.14666438102722168,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Tanh,50,0.01,512,0.03869440034031868,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Sigmoid,50,0.1,128,0.013009889051318169,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Identity,1,0.1,32,2.939531087875366,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Identity,100,0.1,256,15.625,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",ReLU,25,0.01,32,0.001521678757853806,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Tanh,10,0.1,64,0.08374577760696411,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",Tanh,250,1.0,128,0.3666616678237915,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",Tanh,10,0.1,128,0.031564220786094666,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Identity,25,0.0001,64,0.39439547061920166,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,10,10.0,256,15.847702980041504,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,10,0.01,16,0.14873699843883514,0.815,0.185,0.185,0.2563561201095581
"[16, 32]",Sigmoid,100,0.0001,32,0.49513983726501465,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,10,1.0,512,3.39750599861145,0.815,0.185,0.185,0.2563561201095581
[64],ReLU,10,0.1,128,0.01612413302063942,0.815,0.185,0.185,0.2563561201095581
"[4, 16, 32]",Tanh,50,0.1,512,0.14284510910511017,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Sigmoid,50,0.0001,16,0.5998851656913757,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,10,0.01,16,0.21212342381477356,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",Identity,25,0.001,128,0.3504588305950165,0.815,0.185,0.185,0.2563561201095581
"[4, 16]",Sigmoid,100,0.1,128,0.019853500649333,0.815,0.185,0.185,0.2563561201095581
"[32, 64]",ReLU,100,0.001,256,0.017355337738990784,0.815,0.185,0.185,0.2563561201095581
[64],Tanh,50,10.0,32,6.25,0.815,0.185,0.185,0.2563561201095581
[8],Tanh,50,0.1,128,0.01811056397855282,0.815,0.185,0.185,0.2563561201095581
[8],Identity,250,0.1,128,0.34181493520736694,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,100,0.01,32,0.03865450248122215,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,100,0.01,16,0.011211548000574112,0.815,0.185,0.185,0.2563561201095581
[32],ReLU,25,1.0,128,9.375,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,1,0.1,32,0.44272321462631226,0.815,0.185,0.185,0.2563561201095581
[4],ReLU,1,1.0,32,0.3930342197418213,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,100,1.0,32,23.816570281982422,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,50,0.01,64,0.04533335193991661,0.815,0.185,0.185,0.2563561201095581
[4],Sigmoid,250,0.1,128,0.04846341535449028,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,250,0.001,16,0.14198805391788483,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,10,1.0,32,3.356692314147949,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,250,0.01,128,0.01484751608222723,0.815,0.185,0.185,0.2563561201095581
[32],ReLU,10,0.1,256,0.023881617933511734,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,10,0.01,256,0.2251662313938141,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,10,0.001,32,0.4771360754966736,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,25,0.1,256,0.0057517290115356445,0.815,0.185,0.185,0.2563561201095581
[8],Identity,250,1.0,256,9.375,0.815,0.185,0.185,0.2563561201095581
[32],ReLU,25,0.01,32,0.07931744307279587,0.815,0.185,0.185,0.2563561201095581
[4],Sigmoid,100,1.0,16,0.7097971439361572,0.815,0.185,0.185,0.2563561201095581
[4],ReLU,1,0.1,32,0.41566893458366394,0.815,0.185,0.185,0.2563561201095581
[4],ReLU,10,0.001,32,0.46161383390426636,0.815,0.185,0.185,0.2563561201095581
[32],ReLU,50,0.01,128,0.009493978694081306,0.815,0.185,0.185,0.2563561201095581
[4],Tanh,50,0.1,512,0.17573140561580658,0.815,0.185,0.185,0.2563561201095581
[8],Sigmoid,100,0.1,64,0.02115057036280632,0.815,0.185,0.185,0.2563561201095581
[64],Sigmoid,1,0.1,32,0.4763628840446472,0.815,0.185,0.185,0.2563561201095581
[8],Tanh,10,0.001,64,0.5074656009674072,0.815,0.185,0.185,0.2563561201095581
[16],Identity,25,1.0,32,9.375,0.815,0.185,0.185,0.2563561201095581
[8],Tanh,10,10.0,128,9.590681076049805,0.815,0.185,0.185,0.2563561201095581
[16],Identity,25,1.0,256,9.375,0.815,0.185,0.185,0.2563561201095581
[8],Identity,1,0.1,32,0.3250831961631775,0.815,0.185,0.185,0.2563561201095581
[32],Identity,1,0.1,128,0.41351866722106934,0.815,0.185,0.185,0.2563561201095581
[16],Identity,25,0.0001,16,0.5841857194900513,0.815,0.185,0.185,0.2563561201095581
[64],Sigmoid,1,1.0,32,0.4218967854976654,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,250,0.1,128,3.0440904083661735e-05,0.815,0.185,0.185,0.2563561201095581
[16],Identity,100,1.0,256,12.5,0.815,0.185,0.185,0.2563561201095581
[4],ReLU,100,0.01,16,0.20153869688510895,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,25,1.0,128,6.25,0.815,0.185,0.185,0.2563561201095581
[16],Identity,1,0.01,64,0.452592134475708,0.815,0.185,0.185,0.2563561201095581
[32],Tanh,250,0.0001,512,0.5116408467292786,0.815,0.185,0.185,0.2563561201095581
[8],Identity,10,1.0,32,8.196061134338379,0.815,0.185,0.185,0.2563561201095581
[8],Identity,10,1.0,128,12.5,0.815,0.185,0.185,0.2563561201095581
[32],Sigmoid,250,1.0,32,0.4460740089416504,0.815,0.185,0.185,0.2563561201095581
[4],Sigmoid,10,1.0,128,0.13353231549263,0.815,0.185,0.185,0.2563561201095581
[32],Sigmoid,250,0.1,256,4.40315343439579e-05,0.815,0.185,0.185,0.2563561201095581
[32],Sigmoid,250,0.0001,128,0.4416993260383606,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,100,0.1,256,0.012731112539768219,0.815,0.185,0.185,0.2563561201095581
[16],Sigmoid,100,1.0,512,0.09138253331184387,0.815,0.185,0.185,0.2563561201095581
[8],Identity,10,0.001,64,0.4725700616836548,0.815,0.185,0.185,0.2563561201095581
[16],Sigmoid,100,10.0,512,6.356894493103027,0.815,0.185,0.185,0.2563561201095581
[8],Identity,25,0.001,128,0.3938586115837097,0.815,0.185,0.185,0.2563561201095581
[8],Identity,25,1.0,64,15.625,0.815,0.185,0.185,0.2563561201095581
[8],Identity,25,1.0,16,25.0,0.815,0.185,0.185,0.2563561201095581
[16],Sigmoid,50,1.0,32,0.2606213688850403,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,100,0.01,256,0.02791728265583515,0.815,0.185,0.185,0.2563561201095581
[4],Sigmoid,25,0.001,32,0.4724388122558594,0.815,0.185,0.185,0.2563561201095581
[16],Sigmoid,100,0.001,512,0.4973852336406708,0.815,0.185,0.185,0.2563561201095581
[32],Sigmoid,25,1.0,16,1.1365864276885986,0.815,0.185,0.185,0.2563561201095581
[32],Tanh,250,0.1,128,1.1154773346788716e-05,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,10,1.0,32,9.375,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,25,0.1,512,0.11506637930870056,0.815,0.185,0.185,0.2563561201095581
[32],Tanh,50,0.01,16,0.0060875751078128815,0.815,0.185,0.185,0.2563561201095581
[32],Tanh,50,0.0001,128,0.49367019534111023,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,1,0.01,64,0.560779869556427,0.815,0.185,0.185,0.2563561201095581
[32],Tanh,100,1.0,32,1.3723446130752563,0.815,0.185,0.185,0.2563561201095581
[8],Identity,50,1.0,32,9.375,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,1,0.01,32,0.40097054839134216,0.815,0.185,0.185,0.2563561201095581
[32],Tanh,100,0.1,512,0.0004988067666999996,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,250,0.1,16,0.22077825665473938,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,50,1.0,256,0.04583224654197693,0.815,0.185,0.185,0.2563561201095581
[16],Sigmoid,250,0.01,64,0.010352647863328457,0.815,0.185,0.185,0.2563561201095581
[16],Sigmoid,250,0.1,512,0.027990255504846573,0.815,0.185,0.185,0.2563561201095581
[16],Sigmoid,250,0.1,32,0.049121636897325516,0.815,0.185,0.185,0.2563561201095581
[8],ReLU,50,0.01,16,0.20692114531993866,0.815,0.185,0.185,0.2563561201095581
[16],Tanh,25,0.1,32,0.07856021076440811,0.815,0.185,0.185,0.2563561201095581
[16],ReLU,50,0.01,16,0.0817820355296135,0.815,0.185,0.185,0.2563561201095581
[8],Tanh,25,1.0,512,0.24600383639335632,0.815,0.185,0.185,0.2563561201095581
[32],ReLU,250,0.001,64,0.0393010713160038,0.815,0.185,0.185,0.2563561201095581
[32],ReLU,100,0.01,16,0.0012737956130877137,0.815,0.185,0.185,0.2563561201095581
[16],Tanh,250,0.01,64,0.0007709033088758588,0.815,0.185,0.185,0.2563561201095581
[4],Tanh,100,1.0,32,0.2654184103012085,0.815,0.185,0.185,0.2563561201095581
[64],Sigmoid,10,0.01,512,0.4579246938228607,0.815,0.185,0.185,0.2563561201095581
[4],Tanh,250,0.01,512,0.19775725901126862,0.815,0.185,0.185,0.2563561201095581
[8],Tanh,100,0.1,256,0.006563877686858177,0.815,0.185,0.185,0.2563561201095581
[16],Tanh,250,10.0,32,12.5,0.815,0.185,0.185,0.2563561201095581
[32],Identity,25,1.0,128,18.75,0.815,0.185,0.185,0.2563561201095581
[8],Tanh,100,0.01,16,0.09832167625427246,0.815,0.185,0.185,0.2563561201095581
[8],Sigmoid,10,10.0,256,1.3226051330566406,0.815,0.185,0.185,0.2563561201095581
[32],ReLU,100,0.01,32,0.00335643719881773,0.815,0.185,0.185,0.2563561201095581
[8],Tanh,250,0.01,16,0.07189064472913742,0.815,0.185,0.185,0.2563561201095581
[64],Sigmoid,10,0.001,64,0.5130717158317566,0.815,0.185,0.185,0.2563561201095581
[4],Tanh,250,1.0,16,0.7104673981666565,0.815,0.185,0.185,0.2563561201095581
[4],Tanh,250,0.1,32,0.06010770797729492,0.815,0.185,0.185,0.2563561201095581
[32],ReLU,100,0.0001,64,0.38906151056289673,0.815,0.185,0.185,0.2563561201095581
[16],Tanh,50,0.1,128,0.0007663113647140563,0.815,0.185,0.185,0.2563561201095581
[4],Tanh,100,0.001,512,0.5000897645950317,0.815,0.185,0.185,0.2563561201095581
[16],Tanh,50,1.0,16,0.6130015254020691,0.815,0.185,0.185,0.2563561201095581
[4],Identity,100,0.1,32,0.26915377378463745,0.815,0.185,0.185,0.2563561201095581
[16],Tanh,250,1.0,128,0.3198429346084595,0.815,0.185,0.185,0.2563561201095581
[4],Tanh,50,0.001,256,0.3909183144569397,0.815,0.185,0.185,0.2563561201095581
"[16, 32, 64]",Sigmoid,100,0.1,512,0.05851754918694496,0.81,0.19,0.19,0.2362576127052307
[8],Identity,50,0.0001,32,0.47373080253601074,0.81,0.19,0.19,0.2362576127052307
"[16, 32, 64]",Tanh,100,0.1,32,0.30859312415122986,0.81,0.19,0.19,0.2362576127052307
[4],Tanh,25,1.0,16,0.7118154168128967,0.81,0.19,0.19,0.2362576127052307
[8],Identity,50,1.0,64,9.375,0.81,0.19,0.19,0.2362576127052307
"[32, 64]",ReLU,250,0.1,64,0.18748778104782104,0.81,0.19,0.19,0.2362576127052307
[8],ReLU,250,1.0,512,1.132575273513794,0.81,0.19,0.19,0.2362576127052307
[32],Tanh,100,10.0,32,12.5,0.81,0.19,0.19,0.2362576127052307
"[32, 64]",ReLU,100,0.001,64,0.007169619202613831,0.81,0.19,0.19,0.2362576127052307
"[4, 16, 32]",Sigmoid,250,0.01,16,0.0538538359105587,0.81,0.19,0.19,0.2362576127052307
[16],Tanh,250,1.0,64,0.3002493679523468,0.81,0.19,0.19,0.2362576127052307
[4],Sigmoid,1,0.01,16,0.6158612370491028,0.81,0.19,0.19,0.2362576127052307
"[16, 32]",ReLU,25,0.01,256,0.016375713050365448,0.81,0.19,0.19,0.2362576127052307
[64],ReLU,100,1.0,512,13.208046913146973,0.81,0.19,0.19,0.2362576127052307
[64],ReLU,100,0.01,256,0.0012588795507326722,0.81,0.19,0.19,0.2362576127052307
[64],ReLU,100,0.01,16,0.00038589228643104434,0.81,0.19,0.19,0.2362576127052307
"[32, 64]",ReLU,250,0.1,512,7.388934591290308e-06,0.81,0.19,0.19,0.2362576127052307
