Hidden_Layers,Activation,Epochs,Learning_Rate,Batch_Size,Loss,Accuracy,MAE,MSE,R2
"[16, 32, 64]",Tanh,10,1.0,512,19.645652770996094,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,250,0.0001,512,0.5874934196472168,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Sigmoid,50,1.0,512,0.41935214400291443,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16, 32]",Identity,25,0.1,64,0.3711403012275696,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Sigmoid,50,0.001,512,0.5135767459869385,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Sigmoid,100,1.0,32,0.4230864942073822,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Tanh,10,0.0001,16,0.5556966662406921,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Tanh,25,1.0,32,20.005901336669922,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",ReLU,1,0.01,64,0.5795042514801025,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Tanh,250,10.0,32,20.0,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Tanh,25,0.001,512,0.5419688820838928,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Tanh,25,0.01,512,0.35754597187042236,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Sigmoid,250,0.0001,64,0.6108411550521851,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Sigmoid,10,0.1,512,0.31924304366111755,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Sigmoid,10,0.01,512,0.43911877274513245,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Sigmoid,10,0.001,256,0.6495417356491089,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Tanh,1,0.01,16,0.5275134444236755,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Tanh,1,1.0,256,0.6500622034072876,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],Sigmoid,10,0.01,32,0.24612173438072205,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Tanh,250,10.0,512,21.428571701049805,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Tanh,1,10.0,256,20.165203094482422,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16, 32]",Identity,1,0.01,16,0.49941885471343994,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16, 32]",Identity,1,0.001,32,0.5538779497146606,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16, 32]",Tanh,25,0.0001,32,0.4811246991157532,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Identity,10,0.1,16,0.46957558393478394,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Tanh,250,10.0,64,22.987064361572266,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,25,10.0,512,21.10389518737793,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,50,0.1,32,0.310764878988266,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,50,10.0,512,24.02597427368164,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32, 64]",Identity,50,0.01,16,0.3657721281051636,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Tanh,1,10.0,128,23.138545989990234,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],Identity,250,0.01,16,0.38165053725242615,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],Tanh,1,0.01,128,0.48772355914115906,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Tanh,10,0.0001,16,0.5508006811141968,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,25,0.1,32,0.29717323184013367,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],ReLU,250,1.0,512,20.12986946105957,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],Identity,1,0.01,16,0.4204745888710022,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],ReLU,250,10.0,256,25.0,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,10,0.1,16,0.5142704844474792,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Tanh,250,10.0,128,26.923076629638672,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,1,0.01,256,0.6318792104721069,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,1,0.01,32,0.33033186197280884,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,1,0.1,32,0.26099666953086853,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],Identity,100,0.0001,512,0.5242208242416382,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],ReLU,50,0.0001,128,0.5559135675430298,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],Tanh,50,0.001,512,0.3554132282733917,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32, 64]",Identity,10,0.0001,32,0.4550550580024719,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32, 64]",Identity,10,0.01,16,0.34105634689331055,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],ReLU,25,0.0001,16,0.4895482659339905,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16, 32]",Tanh,50,0.001,64,0.33029407262802124,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],Identity,250,0.0001,512,0.41652363538742065,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16, 32]",Tanh,50,0.0001,16,0.3749799430370331,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,250,1.0,32,15.0,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Identity,1,0.001,16,0.673373818397522,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Identity,1,0.01,64,0.47687026858329773,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Identity,1,0.01,16,0.41316962242126465,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Identity,1,0.1,32,0.27133533358573914,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16, 32]",Tanh,250,0.1,16,0.14245960116386414,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,100,0.1,32,0.36141538619995117,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Identity,100,1.0,128,0.3687822222709656,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16, 32]",Tanh,250,0.0001,16,0.2323198914527893,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],ReLU,10,0.001,256,0.5695751905441284,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32, 64]",Identity,1,0.01,64,0.40310874581336975,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],ReLU,25,10.0,128,21.153846740722656,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],ReLU,25,10.0,256,26.923076629638672,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],ReLU,25,1.0,64,19.230770111083984,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Tanh,100,10.0,256,19.379486083984375,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16, 32]",Identity,25,0.1,32,0.23706474900245667,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Tanh,100,0.0001,256,0.5630005598068237,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,1,0.001,32,0.4761400818824768,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32, 64]",Tanh,1,1.0,512,4.504297256469727,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Sigmoid,1,1.0,32,0.5620819926261902,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32, 64]",Tanh,1,10.0,32,15.0,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,100,0.0001,512,0.46909743547439575,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,25,0.01,512,0.31573161482810974,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,25,1.0,256,0.429931640625,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Sigmoid,1,0.01,32,0.4474179744720459,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,10,0.01,512,0.35165736079216003,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Sigmoid,1,0.001,16,0.696386456489563,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32]",Identity,1,0.01,16,0.45101988315582275,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,10,1.0,128,0.4024302065372467,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,10,10.0,128,25.0,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32, 64]",Tanh,1,0.1,256,2.488637685775757,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Identity,250,1.0,128,19.230770111083984,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,100,0.01,16,0.30446282029151917,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,10,0.0001,128,0.6119903326034546,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32, 64]",Tanh,1,0.01,32,0.321026086807251,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],ReLU,1,0.001,32,0.5921754240989685,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Identity,25,0.1,64,0.4362456202507019,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,25,0.0001,128,0.5122296810150146,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Sigmoid,1,0.01,64,0.6287657618522644,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,250,1.0,128,0.4625524878501892,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Identity,25,0.001,512,0.4872194230556488,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Identity,25,1.0,256,24.232877731323242,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,100,1.0,512,0.32259050011634827,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,25,0.1,32,0.27060216665267944,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,100,1.0,256,0.31373828649520874,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,25,0.01,16,0.3508937954902649,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,100,1.0,128,0.5564603209495544,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,50,0.01,16,0.3116993308067322,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,100,10.0,64,21.153846740722656,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,25,0.1,128,0.37309199571609497,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,1,0.1,64,0.4318167567253113,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",Tanh,25,1.0,128,0.5584110021591187,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Sigmoid,1,0.01,32,0.4685360789299011,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32, 64]",Tanh,100,0.0001,256,0.3523865044116974,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Identity,25,1.0,512,19.852455139160156,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",ReLU,25,0.0001,64,0.5663668513298035,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[32],Sigmoid,1,0.01,64,0.5662738680839539,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32]",Identity,10,0.01,512,0.33882543444633484,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32]",Identity,10,0.001,128,0.39811116456985474,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Identity,10,0.01,512,0.34763064980506897,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],Identity,25,0.0001,64,0.5026178359985352,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",ReLU,25,1.0,128,0.4856937825679779,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",ReLU,100,1.0,128,0.530960738658905,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[64],ReLU,10,1.0,128,23.076923370361328,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,1,1.0,256,25.0,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[4, 16]",ReLU,250,1.0,512,4.121476173400879,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32]",Identity,10,0.0001,32,0.5495911240577698,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[4],Tanh,250,0.0001,256,0.5386582612991333,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32]",Identity,10,0.0001,16,0.5673675537109375,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[16, 32]",Identity,10,0.1,256,0.34337568283081055,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Identity,1,0.01,64,0.46180227398872375,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
[16],Identity,50,0.0001,32,0.46508699655532837,0.7707316875457764,0.22926829268292684,0.22926829268292684,0.08290499448776245
"[32, 64]",Identity,10,0.1,64,0.4210180938243866,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],Sigmoid,50,0.0001,32,0.5742396116256714,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Identity,100,0.001,512,0.41261857748031616,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Identity,1,0.1,16,0.4058920741081238,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",Sigmoid,250,0.001,512,0.32698962092399597,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",Tanh,250,10.0,256,26.923076629638672,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Sigmoid,50,0.0001,32,0.6347342729568481,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Identity,50,0.0001,64,0.5204154253005981,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",Tanh,50,0.0001,32,0.28452613949775696,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,1,0.001,128,0.6415737867355347,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",Tanh,100,0.0001,512,0.607891321182251,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Sigmoid,50,0.01,512,0.3096761107444763,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Tanh,250,10.0,128,25.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,250,10.0,128,21.153846740722656,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,10,10.0,32,10.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],Tanh,10,0.001,256,0.6088842153549194,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,1,0.1,256,4.895079612731934,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,1,0.01,16,0.4535316228866577,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Identity,25,0.001,128,0.5077233910560608,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,50,0.0001,128,0.39497697353363037,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,1,10.0,128,26.923076629638672,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,50,0.1,256,21.153846740722656,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Identity,100,0.0001,16,0.4513440728187561,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,1,0.001,16,0.5618991851806641,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,50,10.0,128,25.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,50,10.0,64,25.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,25,10.0,512,21.10389518737793,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,25,10.0,256,26.923076629638672,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[64],Identity,25,10.0,32,10.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,1,0.001,64,0.5764697194099426,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,25,10.0,128,26.923076629638672,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,10,0.0001,64,0.625963568687439,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],Sigmoid,10,0.0001,16,0.6713858246803284,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,10,10.0,32,10.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Identity,25,10.0,32,10.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,10,10.0,64,26.923076629638672,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,10,1.0,64,30.769229888916016,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,10,10.0,256,26.923076629638672,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Identity,250,10.0,256,26.923076629638672,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[64],Identity,250,1.0,128,23.076923370361328,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Tanh,10,10.0,512,21.10389518737793,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],Tanh,10,10.0,64,25.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[64],Identity,25,0.1,256,0.3308456242084503,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Identity,250,10.0,128,25.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,250,0.01,16,0.3360966444015503,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Identity,100,0.1,16,25.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Identity,100,10.0,32,15.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Identity,25,0.0001,64,0.5944699645042419,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",Tanh,100,0.001,512,0.3184598982334137,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Identity,10,10.0,512,21.10389518737793,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Identity,10,10.0,128,26.923076629638672,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],ReLU,1,1.0,128,8.130121231079102,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",Tanh,1,1.0,256,21.41365623474121,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[64],Sigmoid,10,0.1,512,0.3239026367664337,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[64],Sigmoid,25,0.01,512,0.33093148469924927,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",ReLU,1,0.01,128,0.5376198291778564,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",Tanh,1,0.01,16,0.3838695287704468,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],Identity,25,0.1,32,0.3672123849391937,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Tanh,100,10.0,512,21.10389518737793,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Tanh,50,0.0001,512,0.6052054762840271,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",Tanh,1,0.001,32,0.5813113451004028,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],Identity,10,0.001,128,0.49161818623542786,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",Tanh,10,10.0,512,19.15584373474121,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Tanh,10,0.001,32,0.4193679690361023,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Tanh,250,1.0,32,10.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Tanh,25,10.0,64,24.90403938293457,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",ReLU,50,0.0001,128,0.5342760682106018,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[64],Sigmoid,10,0.0001,16,0.6466226577758789,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],Identity,1,0.1,128,0.39210832118988037,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Tanh,100,0.0001,32,0.38129672408103943,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Identity,250,10.0,256,26.923076629638672,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Identity,250,1.0,128,32.69230651855469,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",ReLU,1,0.1,512,0.5628671050071716,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],ReLU,10,1.0,16,0.5966486930847168,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",ReLU,1,0.01,64,0.521904468536377,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Identity,250,1.0,64,19.230770111083984,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Identity,250,0.1,16,0.34525924921035767,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Tanh,50,0.0001,64,0.5167433619499207,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32, 64]",Tanh,100,1.0,16,25.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[16, 32]",ReLU,10,0.001,128,0.5506334900856018,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Identity,250,0.1,64,0.4067840278148651,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Tanh,1,10.0,256,30.769229888916016,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Tanh,25,0.01,512,0.3152451813220978,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,100,10.0,128,25.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[32, 64]",Identity,100,10.0,512,21.10389518737793,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Sigmoid,1,1.0,128,0.48106610774993896,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[64],Identity,50,0.1,16,25.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Tanh,10,0.001,256,0.6068141460418701,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Tanh,1,0.001,16,0.6751558780670166,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",Tanh,1,0.01,64,0.48010018467903137,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
"[4, 16, 32]",ReLU,250,0.0001,256,0.4189276099205017,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],ReLU,250,1.0,32,20.0,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[16],ReLU,100,0.0001,256,0.5615183115005493,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
[4],Sigmoid,10,10.0,512,6.969511985778809,0.7658536434173584,0.23414634146341465,0.23414634146341465,0.06339234113693237
